"COMIDv2_JR","lat","lon","samp_year","STATE_AB","obs_spec","HU4_ZoneID","HU8_ZoneID","HU12_ZoneID","exp_rich","StreamOrde","order_class","samp_length","width.x","width.y","width","area"
1703316,45.98459532,-70.17050053,2007,"ME",5,"HU4_2","HU8_6","HU12_17694",5,1,"HW",50,6.8,NA,6.8,0.00034
1703328,45.9551638,-70.24410547,2007,"ME",4,"HU4_2","HU8_6","HU12_17697",4,1,"HW",66,4,NA,4,0.000264
1703344,45.93454715,-70.19900862,2007,"ME",2,"HU4_2","HU8_6","HU12_17697",2,2,"HW",50,3.8,NA,3.8,0.00019
1710990,46.14701285,-68.60425597,2008,"ME",4,"HU4_2","HU8_7","HU12_18290",4.981,1,"HW",50,3,NA,3,0.00015
1711068,46.10464023,-68.71427328,2008,"ME",3,"HU4_2","HU8_7","HU12_18280",3,1,"HW",50,3.5,NA,3.5,0.000175
1711078,46.09566396,-68.89430535,2008,"ME",2,"HU4_2","HU8_7","HU12_18277",2,1,"HW",50,7,NA,7,0.00035
1711086,46.0972237,-68.65593306,2008,"ME",2,"HU4_2","HU8_7","HU12_18291",2,1,"HW",50,NA,NA,NA,NA
1711100,46.08418685,-68.72117942,2008,"ME",4,"HU4_2","HU8_7","HU12_18280",4,2,"HW",50,3.3,NA,3.3,0.000165
1711112,46.09143074,-68.65162753,2008,"ME",5,"HU4_2","HU8_7","HU12_18291",5,1,"HW",35,NA,NA,NA,NA
1711128,46.0887646,-68.60090901,2008,"ME",2,"HU4_2","HU8_7","HU12_18291",2,1,"HW",50,2.6,NA,2.6,0.00013
1711426,46.32609007,-68.58243679,2008,"ME",3,"HU4_2","HU8_7","HU12_18284",3,1,"HW",50,3.1,NA,3.1,0.000155
1711434,46.25226789,-68.68561663,2008,"ME",3,"HU4_2","HU8_7","HU12_18288",3,2,"HW",50,5,NA,5,0.00025
1711436,46.25056983,-68.76771279,2008,"ME",2,"HU4_2","HU8_7","HU12_18286",2,1,"HW",50,2.3,NA,2.3,0.000115
1711438,46.23185604,-68.86334124,2008,"ME",5,"HU4_2","HU8_7","HU12_18279",5,1,"HW",50,NA,NA,NA,NA
1711442,46.26421773,-68.73246287,2008,"ME",4,"HU4_2","HU8_7","HU12_18288",4,1,"HW",50,4,NA,4,2e-04
1711446,46.24907278,-68.47017871,2008,"ME",2,"HU4_2","HU8_7","HU12_18285",2,1,"HW",50,3.2,NA,3.2,0.00016
1711454,46.2254444,-68.45431327,2008,"ME",3,"HU4_2","HU8_7","HU12_18285",3,1,"HW",50,5.3,NA,5.3,0.000265
1711456,46.20791482,-68.46832991,2008,"ME",2,"HU4_2","HU8_7","HU12_18285",2,1,"HW",50,1.7,NA,1.7,8.5e-05
1711464,46.22364675,-68.70018334,2008,"ME",3,"HU4_2","HU8_7","HU12_18288",3,2,"HW",50,7.6,NA,7.6,0.00038
1711480,46.19824948,-68.72544851,2008,"ME",5,"HU4_2","HU8_7","HU12_18286",5,1,"HW",50,4.7,NA,4.7,0.000235
1711486,46.1715848,-68.69102833,2008,"ME",5,"HU4_2","HU8_7","HU12_18287",5,2,"HW",50,11,NA,11,0.00055
1711494,46.16282639,-68.71737737,2008,"ME",2,"HU4_2","HU8_7","HU12_18287",2,1,"HW",50,5,NA,5,0.00025
1711506,46.12339764,-68.73882588,2008,"ME",3,"HU4_2","HU8_7","HU12_18280",3,1,"HW",50,2.5,NA,2.5,0.000125
1711522,46.07430103,-68.57562687,2008,"ME",6,"HU4_2","HU8_7","HU12_18290",6,1,"HW",50,5,NA,5,0.00025
1711600,46.23617553,-68.9681468,2008,"ME",3,"HU4_2","HU8_7","HU12_18276",3,1,"HW",50,4.6,NA,4.6,0.00023
1712190,46.26768353,-69.13324579,2008,"ME",2,"HU4_2","HU8_7","HU12_18275",2,1,"HW",50,9,NA,9,0.00045
1712234,46.181935,-69.02574252,2008,"ME",2,"HU4_2","HU8_7","HU12_18242",2,1,"HW",50,2,NA,2,1e-04
1713124,45.88032561,-68.56958679,2007,"ME",4,"HU4_2","HU8_7","HU12_18296",4.482,1,"HW",40,2.1,NA,2.1,8.4e-05
1713176,45.77224866,-68.57372664,2007,"ME",3,"HU4_2","HU8_7","HU12_18296",3,3,"MID",77,16.5,NA,16.5,0.0012705
1713178,45.77784959,-68.55596156,2007,"ME",2,"HU4_2","HU8_7","HU12_18296",2,1,"HW",41,1.7,NA,1.7,6.97e-05
1713188,45.7076294,-68.60822009,2008,"ME",6,"HU4_2","HU8_7","HU12_18297",7.955,1,"HW",50,7,NA,7,0.00035
1713416,45.87866602,-68.6203431,2008,"ME",15,"HU4_2","HU8_7","HU12_18298",35.901,5,"MID",NA,NA,92.64,92.64,NA
1719869,45.25733176,-68.94965992,2008,"ME",10,"HU4_2","HU8_11","HU12_18383",12.245,5,"MID",NA,NA,27.45,27.45,NA
1720797,45.46873584,-69.50075566,2007,"ME",3,"HU4_2","HU8_11","HU12_18362",3,1,"HW",45,3.81,NA,3.81,0.00017145
1720933,45.45655515,-69.53059036,2007,"ME",4,"HU4_2","HU8_11","HU12_18363",4,3,"MID",76,20,NA,20,0.00152
1721259,45.37576934,-69.44841132,2007,"ME",8,"HU4_2","HU8_11","HU12_18364",8.494,3,"MID",45,4.8,NA,4.8,0.000216
1721531,45.34306539,-69.47417837,2007,"ME",4,"HU4_2","HU8_11","HU12_18367",4,1,"HW",45,3.6,NA,3.6,0.000162
1721727,45.30603607,-69.38672685,2007,"ME",2,"HU4_2","HU8_11","HU12_18367",2,4,"MID",45,1.5,NA,1.5,6.75e-05
1721967,45.26638954,-69.44985976,2007,"ME",2,"HU4_2","HU8_11","HU12_18366",2,1,"HW",45,2.8,NA,2.8,0.000126
1722039,45.236586,-69.71929627,2008,"ME",3,"HU4_2","HU8_11","HU12_18347",3,1,"HW",50,3.9,NA,3.9,0.000195
1722491,45.13044851,-69.42182966,2008,"ME",3,"HU4_2","HU8_11","HU12_18357",3.479,2,"HW",50,9,NA,9,0.00045
1722493,45.13004561,-69.43597746,2008,"ME",3,"HU4_2","HU8_11","HU12_18357",3,1,"HW",50,1.5,NA,1.5,7.5e-05
1722581,45.10572912,-69.55395529,2007,"ME",4,"HU4_2","HU8_11","HU12_18354",4,2,"HW",46,7.6,NA,7.6,0.0003496
1722779,45.40160366,-69.59415523,2007,"ME",3,"HU4_2","HU8_11","HU12_18349",3,1,"HW",45,5.5,NA,5.5,0.0002475
1722811,45.36558245,-69.59240024,2007,"ME",7,"HU4_2","HU8_11","HU12_18349",7,1,"HW",45,4.5,NA,4.5,0.0002025
1722823,45.33331907,-69.48031866,2007,"ME",3,"HU4_2","HU8_11","HU12_18367",3,2,"HW",45,4.2,NA,4.2,0.000189
1722831,45.31232853,-69.41522267,2007,"ME",7,"HU4_2","HU8_11","HU12_18367",7,2,"HW",45,5.4,NA,5.4,0.000243
1722865,45.24000651,-69.42229879,2007,"ME",5,"HU4_2","HU8_11","HU12_18366",5,2,"HW",45,4.72,NA,4.72,0.0002124
1722945,45.14096944,-69.48867154,2007,"ME",3,"HU4_2","HU8_11","HU12_18354",3,2,"HW",46,14.6,NA,14.6,0.0006716
1723621,45.31748373,-69.49979358,2007,"ME",9,"HU4_2","HU8_11","HU12_18365",10.984,2,"HW",45,NA,NA,NA,NA
1732304,45.24444399,-68.61399328,2008,"ME",9,"HU4_2","HU8_12","HU12_18415",9.496,1,"HW",51,4,NA,4,0.000204
1732324,45.23061817,-68.58401814,2008,"ME",6,"HU4_2","HU8_12","HU12_18413",6,1,"HW",50,3.5,NA,3.5,0.000175
1732570,45.15457021,-68.95483666,2008,"ME",6,"HU4_2","HU8_12","HU12_18425",6.977,2,"HW",55,3,NA,3,0.000165
1732692,45.12904454,-68.9624209,2008,"ME",6,"HU4_2","HU8_12","HU12_18425",7.967,3,"MID",50,9,NA,9,0.00045
1733494,45.16490152,-68.9756083,2008,"ME",6,"HU4_2","HU8_12","HU12_18425",6,1,"HW",59,3.2,NA,3.2,0.0001888
1734598,45.1200109,-69.03644951,2008,"ME",4,"HU4_2","HU8_12","HU12_18425",4,1,"HW",51,2.4,NA,2.4,0.0001224
1734892,45.11680454,-69.0422201,2008,"ME",3,"HU4_2","HU8_12","HU12_18425",3,2,"HW",50,5.8,NA,5.8,0.00029
1735780,44.8643097,-68.80999493,2007,"ME",4,"HU4_2","HU8_12","HU12_18442",4,2,"HW",50,2.2,NA,2.2,0.00011
1735782,44.8614476,-68.83159504,2007,"ME",2,"HU4_2","HU8_12","HU12_18442",2,4,"MID",70,23,NA,23,0.00161
1735848,44.824358,-68.73478495,2007,"ME",8,"HU4_2","HU8_12","HU12_18456",8,2,"HW",51,5,NA,5,0.000255
1735852,44.81721203,-68.99009599,2007,"ME",6,"HU4_2","HU8_12","HU12_18439",6.495,1,"HW",50,3,NA,3,0.00015
1735888,44.79183372,-68.58269338,2008,"ME",6,"HU4_2","HU8_12","HU12_18434",6.244,2,"HW",50,NA,NA,NA,NA
1735924,44.77336374,-68.79468086,2007,"ME",4,"HU4_2","HU8_12","HU12_18456",4,1,"HW",51,3,NA,3,0.000153
1735958,44.73461,-68.63236487,2008,"ME",5,"HU4_2","HU8_12","HU12_18457",5.492,2,"HW",50,2.9,NA,2.9,0.000145
1735962,44.73577527,-68.84075289,2007,"ME",3,"HU4_2","HU8_12","HU12_18460",3,1,"HW",50,3,NA,3,0.00015
1735988,44.72197348,-68.6607483,2008,"ME",2,"HU4_2","HU8_12","HU12_18457",2,1,"HW",50,NA,NA,NA,NA
1736026,44.69670589,-68.65069353,2008,"ME",4,"HU4_2","HU8_12","HU12_18457",4.481,1,"HW",50,NA,NA,NA,NA
1736070,44.68203653,-68.6667619,2008,"ME",5,"HU4_2","HU8_12","HU12_18457",5,1,"HW",50,NA,NA,NA,NA
1736124,44.6406933,-68.77719667,2008,"ME",5,"HU4_2","HU8_12","HU12_18461",5.487,1,"HW",50,NA,NA,NA,NA
1736144,44.63731758,-68.82825255,2007,"ME",2,"HU4_2","HU8_12","HU12_18460",2,1,"HW",50,3.1,NA,3.1,0.000155
1736642,44.76671085,-68.78037478,2008,"ME",10,"HU4_2","HU8_12","HU12_18455",10.166,2,"HW",50,8.4,NA,8.4,0.00042
1736654,44.68991778,-68.72545516,2008,"ME",2,"HU4_2","HU8_12","HU12_18455",2,1,"HW",50,6.3,NA,6.3,0.000315
1736660,44.6422876,-68.84187547,2007,"ME",6,"HU4_2","HU8_12","HU12_18460",6.491,1,"HW",50,2.3,NA,2.3,0.000115
1736672,44.61339661,-68.74596249,2008,"ME",6,"HU4_2","HU8_12","HU12_18461",6,2,"HW",50,NA,NA,NA,NA
1737646,44.97784339,-69.19622415,2007,"ME",6,"HU4_2","HU8_12","HU12_18436",6,1,"HW",50,4.6,NA,4.6,0.00023
1737650,44.96787945,-69.16112293,2007,"ME",5,"HU4_2","HU8_12","HU12_18436",5,1,"HW",35,2.5,NA,2.5,8.75e-05
1737652,44.95409313,-69.1838234,2007,"ME",6,"HU4_2","HU8_12","HU12_18436",6.979,2,"HW",50,1.3,NA,1.3,6.5e-05
1737658,44.9529155,-69.13832636,2007,"ME",9,"HU4_2","HU8_12","HU12_18436",9,2,"HW",50,8.7,NA,8.7,0.000435
1738006,44.97023255,-69.08141796,2007,"ME",5,"HU4_2","HU8_12","HU12_18436",5,2,"HW",50,10.2,NA,10.2,0.00051
1738012,44.90432826,-69.06275874,2007,"ME",5,"HU4_2","HU8_12","HU12_18439",5.496,1,"HW",50,3,NA,3,0.00015
2673476,45.1885882,-67.53591469,2008,"ME",6,"HU4_3","HU8_14","HU12_18229",6.242,2,"HW",50,3.83,NA,3.83,0.0001915
2673482,45.17653107,-67.5650256,2008,"ME",3,"HU4_3","HU8_14","HU12_18229",3,1,"HW",50,1.73,NA,1.73,8.65e-05
2673696,45.02730251,-67.88938179,2008,"ME",4,"HU4_3","HU8_14","HU12_18252",4,1,"HW",50,3,NA,3,0.00015
2673726,45.02255144,-67.62841995,2008,"ME",2,"HU4_3","HU8_14","HU12_18245",2,1,"HW",50,2.3,NA,2.3,0.000115
2674078,45.07930685,-67.87834596,2008,"ME",2,"HU4_3","HU8_14","HU12_18252",2,1,"HW",50,2.76,NA,2.76,0.000138
2676414,44.84494603,-67.21948818,2008,"ME",6,"HU4_3","HU8_26","HU12_17831",6,3,"MID",50,11,NA,11,0.00055
2676422,44.85033158,-67.27184582,2008,"ME",4,"HU4_3","HU8_26","HU12_17831",4,1,"HW",50,3.8,NA,3.8,0.00019
2676480,44.82143296,-67.22361589,2008,"ME",4,"HU4_3","HU8_26","HU12_17831",4,2,"HW",50,6.06,NA,6.06,0.000303
2676526,44.81185596,-67.60422031,2008,"ME",2,"HU4_3","HU8_14","HU12_18262",2,1,"HW",50,2.93,NA,2.93,0.0001465
2676572,44.78496758,-67.43221319,2008,"ME",4,"HU4_3","HU8_14","HU12_18248",4,2,"HW",33,6.96,NA,6.96,0.00022968
2676582,44.78166283,-67.58182582,2008,"ME",4,"HU4_3","HU8_14","HU12_18262",4,1,"HW",50,2.53,NA,2.53,0.0001265
2676880,44.67961278,-67.99262929,2008,"ME",8,"HU4_3","HU8_14","HU12_17768",9.986,2,"HW",50,13.13,NA,13.13,0.0006565
2677200,44.56072627,-67.91108297,2008,"ME",3,"HU4_3","HU8_14","HU12_17768",3,2,"HW",44,2.53,NA,2.53,0.00011132
2677316,44.53434552,-67.88573282,2008,"ME",4,"HU4_3","HU8_14","HU12_17768",4,1,"HW",46,3.1,NA,3.1,0.0001426
2677482,44.95056312,-67.67756956,2008,"ME",4,"HU4_3","HU8_14","HU12_18257",4,1,"HW",50,3.5,NA,3.5,0.000175
2677584,44.88040493,-67.52627201,2008,"ME",3,"HU4_3","HU8_14","HU12_18248",3,1,"HW",50,3.3,NA,3.3,0.000165
2677710,44.739003,-67.9330008,2008,"ME",6,"HU4_3","HU8_14","HU12_18268",6,2,"HW",50,4.03,NA,4.03,0.0002015
2678134,44.73738018,-67.54984237,2008,"ME",10,"HU4_3","HU8_14","HU12_18262",10,5,"MID",NA,NA,50.35,50.35,NA
2679720,44.72757729,-68.46797771,2008,"ME",8,"HU4_3","HU8_14","HU12_17787",8,2,"HW",50,3.8,NA,3.8,0.00019
2679744,44.72282658,-68.45474739,2008,"ME",4,"HU4_3","HU8_14","HU12_17787",4,3,"MID",50,NA,10.26,10.26,0.000513
2679838,44.69380056,-68.01494208,2008,"ME",4,"HU4_3","HU8_14","HU12_17768",4,2,"HW",50,44,NA,44,0.0022
2679974,44.65230119,-68.00288059,2008,"ME",7,"HU4_3","HU8_14","HU12_17767",7,2,"HW",50,9.8,NA,9.8,0.00049
2680776,44.76152766,-68.4966959,2008,"ME",5,"HU4_3","HU8_14","HU12_17787",5,2,"HW",50,NA,NA,NA,NA
2680806,44.74943105,-68.51624932,2008,"ME",3,"HU4_3","HU8_14","HU12_17787",3,1,"HW",60,2.7,NA,2.7,0.000162
2680830,44.69975819,-68.51426756,2008,"ME",5,"HU4_3","HU8_14","HU12_17788",5.978,2,"HW",50,NA,NA,NA,NA
2681734,44.75120287,-68.15081327,2008,"ME",3,"HU4_3","HU8_14","HU12_17767",3,2,"HW",50,2.9,NA,2.9,0.000145
3318260,45.18368253,-69.85587621,2008,"ME",3,"HU4_4","HU8_13","HU12_18097",3,2,"HW",50,5.8,NA,5.8,0.00029
3318304,45.15051054,-69.72840977,2008,"ME",4,"HU4_4","HU8_13","HU12_18096",4,2,"HW",50,6.8,NA,6.8,0.00034
3318666,45.03002961,-69.96910551,2008,"ME",2,"HU4_4","HU8_13","HU12_18093",2,1,"HW",50,2,NA,2,1e-04
3318684,45.02735935,-69.46773103,2007,"ME",7,"HU4_4","HU8_13","HU12_18150",7.987,1,"HW",60,2.5,NA,2.5,0.00015
3318708,45.02574767,-69.58831377,2007,"ME",3,"HU4_4","HU8_13","HU12_18149",3,2,"HW",46,5.48,NA,5.48,0.00025208
3318924,45.16309458,-69.70360673,2008,"ME",5,"HU4_4","HU8_13","HU12_18096",5,2,"HW",50,5,NA,5,0.00025
3319010,45.01666656,-69.48807687,2007,"ME",3,"HU4_4","HU8_13","HU12_18150",3,2,"HW",50,5.9,NA,5.9,0.000295
3319014,45.02291946,-69.46506188,2007,"ME",5,"HU4_4","HU8_13","HU12_18150",5,2,"HW",50,7.2,NA,7.2,0.00036
3319584,45.18766308,-70.08808765,2008,"ME",4,"HU4_4","HU8_13","HU12_18109",4,1,"HW",50,4.8,NA,4.8,0.00024
3319614,45.07829011,-70.31234048,2007,"ME",4,"HU4_4","HU8_13","HU12_18102",4,1,"HW",50,10,NA,10,5e-04
3319620,45.0263912,-70.17050515,2007,"ME",2,"HU4_4","HU8_13","HU12_18103",2,1,"HW",50,9.2,NA,9.2,0.00046
3319636,45.01061879,-70.17079859,2007,"ME",2,"HU4_4","HU8_13","HU12_18103",2,1,"HW",50,5.6,NA,5.6,0.00028
3320216,44.98325615,-69.55675747,2008,"ME",8,"HU4_4","HU8_13","HU12_18149",8.994,4,"MID",NA,NA,14.4,14.4,NA
3320362,44.9005353,-69.95618552,2008,"ME",5,"HU4_4","HU8_13","HU12_18114",5,1,"HW",50,3.8,NA,3.8,0.00019
3320420,44.86924531,-69.89430034,2008,"ME",4,"HU4_4","HU8_13","HU12_18114",4,2,"HW",50,5.1,NA,5.1,0.000255
3320518,44.81591751,-69.97243929,2008,"ME",5,"HU4_4","HU8_13","HU12_18132",5,1,"HW",50,5.1,NA,5.1,0.000255
3320604,44.76388926,-69.91883125,2008,"ME",5,"HU4_4","HU8_13","HU12_18132",5.241,1,"HW",50,7.2,NA,7.2,0.00036
3320662,44.73151924,-69.95233957,2008,"ME",4,"HU4_4","HU8_13","HU12_18131",4,1,"HW",50,209,NA,209,0.01045
3320694,44.71360471,-69.91772131,2008,"ME",5,"HU4_4","HU8_13","HU12_18131",5.488,1,"HW",50,2.6,NA,2.6,0.00013
3320742,44.70896506,-69.45881839,2009,"ME",7,"HU4_4","HU8_13","HU12_18176",7.986,3,"MID",38,3.5,NA,3.5,0.000133
3321192,44.582798,-69.89117545,2007,"ME",4,"HU4_4","HU8_13","HU12_18178",4.496,1,"HW",NA,NA,NA,NA,NA
3322526,44.50109083,-69.67614207,2008,"ME",16,"HU4_4","HU8_13","HU12_20298",20.159,6,"RIVER",NA,NA,219.23,219.23,NA
3323088,44.98842935,-70.08737136,2008,"ME",4,"HU4_4","HU8_13","HU12_18111",4,1,"HW",50,5.4,NA,5.4,0.00027
3323146,44.95797203,-70.1253272,2007,"ME",6,"HU4_4","HU8_13","HU12_18108",6,1,"HW",50,7,NA,7,0.00035
3323176,44.90738873,-70.05212167,2007,"ME",5,"HU4_4","HU8_13","HU12_18108",5,1,"HW",50,3.1,NA,3.1,0.000155
3323202,44.898643,-70.395567,2008,"ME",5,"HU4_4","HU8_13","HU12_18118",5,3,"MID",NA,NA,21.36,21.36,NA
3323274,44.84535727,-70.10343001,2008,"ME",6,"HU4_4","HU8_13","HU12_18107",6,1,"HW",50,2.5,NA,2.5,0.000125
3323280,44.84507754,-70.01322098,2008,"ME",5,"HU4_4","HU8_13","HU12_18112",5,1,"HW",50,4.8,NA,4.8,0.00024
3323308,44.82977228,-70.39521676,2008,"ME",3,"HU4_4","HU8_13","HU12_18119",3,1,"HW",50,5.6,NA,5.6,0.00028
3323312,44.78751813,-70.37604,2008,"ME",4,"HU4_4","HU8_13","HU12_18120",4,1,"HW",50,3.8,NA,3.8,0.00019
3323318,44.7857186,-70.37467154,2008,"ME",2,"HU4_4","HU8_13","HU12_18120",2,1,"HW",50,3.3,NA,3.3,0.000165
3323320,44.76530837,-70.20763639,2008,"ME",5,"HU4_4","HU8_13","HU12_18124",5,1,"HW",50,4.4,NA,4.4,0.00022
3323324,44.76488218,-70.01737588,2008,"ME",3,"HU4_4","HU8_13","HU12_18131",3,1,"HW",50,6.8,NA,6.8,0.00034
3323328,44.79087176,-70.2733196,2008,"ME",2,"HU4_4","HU8_13","HU12_18120",2,1,"HW",50,8.2,NA,8.2,0.00041
3323332,44.76058485,-70.04923022,2008,"ME",2,"HU4_4","HU8_13","HU12_18131",2,1,"HW",50,4,NA,4,2e-04
3323356,44.68469677,-70.12715943,2008,"ME",2,"HU4_4","HU8_13","HU12_18124",2,1,"HW",50,3.1,NA,3.1,0.000155
3323468,44.9551436,-70.23461992,2007,"ME",3,"HU4_4","HU8_13","HU12_18104",3,2,"HW",50,16.6,NA,16.6,0.00083
3323470,44.93004513,-70.01961987,2008,"ME",4,"HU4_4","HU8_13","HU12_18111",4,1,"HW",50,4,NA,4,2e-04
3323502,44.74120541,-70.18922462,2008,"ME",2,"HU4_4","HU8_13","HU12_18124",2,1,"HW",50,5.1,NA,5.1,0.000255
3325392,44.42154977,-69.70559973,2008,"ME",12,"HU4_4","HU8_13","HU12_20298",13.994,6,"RIVER",NA,NA,180.68,180.68,NA
4287139,47.13182756,-67.89810216,2008,"ME",9,"HU4_1","HU8_602","HU12_17689",9,6,"RIVER",NA,NA,294.75,294.75,NA
4287419,47.16961662,-68.90748375,2008,"ME",3,"HU4_1","HU8_601","HU12_18011",3,2,"HW",NA,NA,NA,NA,NA
4287817,47.15428099,-68.94424082,2008,"ME",8,"HU4_1","HU8_601","HU12_18011",8,6,"RIVER",NA,NA,124.92,124.92,NA
4288323,47.11089295,-69.01557833,2008,"ME",2,"HU4_1","HU8_601","HU12_18011",2,2,"HW",NA,NA,NA,NA,NA
4289195,46.97555952,-69.37837969,2008,"ME",2,"HU4_1","HU8_600","HU12_18004",2,1,"HW",NA,NA,NA,NA,NA
4290353,46.21016046,-69.82904328,2007,"ME",3,"HU4_1","HU8_16","HU12_17983",3,2,"HW",50,5.5,NA,5.5,0.000275
4290417,46.24325584,-69.79948635,2007,"ME",2,"HU4_1","HU8_16","HU12_17983",2,1,"HW",50,3.6,NA,3.6,0.00018
5194752,45.52314516,-67.55798018,2008,"ME",2,"HU4_3","HU8_9","HU12_17718",2,1,"HW",50,3,NA,3,0.00015
5194874,45.61996094,-67.75009904,2007,"ME",7,"HU4_3","HU8_9","HU12_17715",7,1,"HW",50,5.4,NA,5.4,0.00027
5194882,45.56925109,-67.60141839,2008,"ME",5,"HU4_3","HU8_9","HU12_18226",5,1,"HW",50,0.9,NA,0.9,4.5e-05
5194902,45.51252924,-67.51590966,2008,"ME",6,"HU4_3","HU8_9","HU12_18226",6.245,1,"HW",50,1.9,NA,1.9,9.5e-05
5194912,45.88452394,-67.86198713,2008,"ME",5,"HU4_3","HU8_9","HU12_17714",5,1,"HW",NA,NA,NA,NA,NA
5195600,45.4270296,-67.79968207,2008,"ME",6,"HU4_3","HU8_9","HU12_18210",6,2,"HW",50,3.6,NA,3.6,0.00018
5195634,45.42327265,-67.72857393,2008,"ME",5,"HU4_3","HU8_9","HU12_18217",5.484,1,"HW",152,3,NA,3,0.000456
5195800,45.32469573,-67.98684467,2008,"ME",5,"HU4_3","HU8_9","HU12_18204",5.491,1,"HW",50,1,NA,1,5e-05
5196336,45.46095429,-67.50823562,2008,"ME",5,"HU4_3","HU8_9","HU12_17718",5,1,"HW",50,4.8,NA,4.8,0.00024
5196420,45.32033831,-67.9319699,2008,"ME",4,"HU4_3","HU8_9","HU12_18204",4.486,1,"HW",50,4.2,NA,4.2,0.00021
5196476,45.16997437,-67.74384651,2007,"ME",2,"HU4_3","HU8_9","HU12_18223",2,1,"HW",50,1.8,NA,1.8,9e-05
5197642,45.36712638,-68.02796262,2008,"ME",4,"HU4_3","HU8_9","HU12_18205",4.483,2,"HW",50,2,NA,2,1e-04
5197664,45.32037146,-68.0697576,2008,"ME",3,"HU4_3","HU8_9","HU12_18205",3,1,"HW",50,3.7,NA,3.7,0.000185
5202956,44.18516304,-69.39261175,2007,"ME",4,"HU4_3","HU8_15","HU12_16426",4,3,"MID",53,9,NA,9,0.000477
5203078,44.15598373,-69.31810987,2007,"ME",5,"HU4_3","HU8_15","HU12_16423",5,2,"HW",50,5.8,NA,5.8,0.00029
5203190,44.11138667,-69.31758024,2007,"ME",2,"HU4_3","HU8_15","HU12_16423",2,1,"HW",44,1,NA,1,4.4e-05
5203252,44.0660548,-69.3508306,2007,"ME",4,"HU4_3","HU8_15","HU12_16426",4,2,"HW",60,5,NA,5,3e-04
5203324,44.04345349,-69.31089385,2007,"ME",3,"HU4_3","HU8_15","HU12_16425",3,2,"HW",50,5.3,NA,5.3,0.000265
5203332,44.03235455,-69.46425618,2007,"ME",2,"HU4_3","HU8_15","HU12_16428",2,1,"HW",72,1.2,NA,1.2,8.64e-05
5203366,44.01293004,-69.34039028,2007,"ME",3,"HU4_3","HU8_15","HU12_16425",3,2,"HW",50,20,NA,20,0.001
5203646,44.33472948,-69.45696077,2007,"ME",3,"HU4_3","HU8_15","HU12_20291",3,3,"MID",NA,NA,11.13,11.13,NA
5203654,44.30884582,-69.48801661,2007,"ME",7,"HU4_3","HU8_15","HU12_20291",9.973,3,"MID",NA,NA,11.31,11.31,NA
5203746,44.15758359,-69.35202351,2007,"ME",6,"HU4_3","HU8_15","HU12_16423",6,1,"HW",59,1.5,NA,1.5,8.85e-05
5204784,43.95848087,-69.48314039,2007,"ME",2,"HU4_3","HU8_15","HU12_16428",2,1,"HW",50,5,NA,5,0.00025
5845376,43.43995135,-70.55630323,2008,"ME",6,"HU4_8","HU8_30","HU12_16494",6,4,"MID",NA,NA,6.89,6.89,NA
6709575,44.5529212,-69.98635329,2007,"ME",4,"HU4_6","HU8_17","HU12_18202",4,1,"HW",140,2,NA,2,0.00028
6709953,44.68187699,-70.34786635,2009,"ME",3,"HU4_6","HU8_17","HU12_18199",3,1,"HW",91,7.6,NA,7.6,0.0006916
6709973,44.64293872,-70.71081736,2008,"ME",2,"HU4_6","HU8_17","HU12_18192",2,2,"HW",50,10.2,NA,10.2,0.00051
6712133,44.03702488,-70.3402112,2007,"ME",2,"HU4_6","HU8_17","HU12_16781",2,1,"HW",NA,NA,NA,NA,NA
6712643,44.00308934,-70.09860843,2008,"ME",16,"HU4_6","HU8_17","HU12_16786",17.497,5,"MID",NA,NA,205.06,205.06,NA
6718953,44.29629567,-70.77893087,2007,"ME",2,"HU4_8","HU8_20","HU12_16442",2,2,"HW",NA,NA,NA,NA,NA
6719007,44.1960279,-70.64338132,2007,"ME",2,"HU4_8","HU8_20","HU12_16443",2,3,"MID",128,26.6,NA,26.6,0.0034048
9316901,43.49885454,-70.46422939,2008,"ME",9,"HU4_8","HU8_21","HU12_16491",9.496,6,"RIVER",NA,NA,145.2,145.2,NA
19333157,45.11791119,-70.71665358,2008,"ME",2,"HU4_6","HU8_19","HU12_18182",2,1,"HW",50,4.8,NA,4.8,0.00024
19333169,45.07255564,-70.66982677,2008,"ME",2,"HU4_6","HU8_19","HU12_18182",2,1,"HW",50,3.4,NA,3.4,0.00017
19333337,45.08124518,-70.69037234,2008,"ME",2,"HU4_6","HU8_19","HU12_18182",2,2,"HW",50,4.7,NA,4.7,0.000235
19333447,45.2552649,-71.03384523,2008,"ME",4,"HU4_6","HU8_19","HU12_17712",4,3,"MID",50,8.2,NA,8.2,0.00041
19333747,44.98690133,-70.9654783,2007,"ME",2,"HU4_6","HU8_19","HU12_17838",2,1,"HW",50,3.2,NA,3.2,0.00016
19333871,44.64257469,-70.94806482,2008,"ME",2,"HU4_6","HU8_19","HU12_20292",2,1,"HW",50,5.7,NA,5.7,0.000285
6729545,43.9930764,-71.64131853,2000,"NH",2,"HU4_9","HU8_28","HU12_16941",2,1,"HW",NA,NA,NA,NA,NA
4593073,44.55380991,-71.40983276,2000,"NH",3,"HU4_7","HU8_23","HU12_17092",3,2,"HW",NA,NA,NA,NA,NA
